source_role,period,place_name,lat,lon,n_reviews,negative,positive,dominant_sentiment,sentiment_source,rentang_tanggal,place_id,avg_confidence_model
training_eda,2022-02,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-02,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-02,Mie Ayam Pojok Lapang,-7.4356344000000005,109.27323210000002,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-02,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-02,Mie Ayam Pak Marso,-7.4239679999999995,109.236043,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-02,Mie Ayam Ma-Dyang,-7.4207155,109.2595639,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-02,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-02,Mie Ayam Pak Kumis,-7.4120193,109.2451626,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-02,Bakso Kota Cak Man,-7.4257816,109.2301284,2,2,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-03,"Mie Ayam dan Bakso Pak Man ""Mixagrip""",-7.4339706,109.2400907,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Kang Sururi,-7.4121075,109.1733545,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Tipar,-7.427217000000001,109.23510730000001,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Pak Toro,-7.4223209,109.228104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Mbak Kimun,-7.431096999999999,109.2564693,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Tanjlig,-7.4164092,109.2294025,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,MIE AYAM 99 KEBONDALEM PURWOKERTO,-7.4235824,109.2437874,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Pak Gimin,-7.41966,109.2412438,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Mame,-7.422884800000001,109.240767,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Pak Marso,-7.423968000000001,109.236043,6,1,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,5,2,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-03,Bakso Kota Cak Man,-7.4257816,109.2301284,3,2,1,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-04,"Mie Ayam dan Bakso Pak Man ""Mixagrip""",-7.4339706,109.2400907,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Kang Sururi,-7.4121075,109.1733545,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Tipar,-7.427217000000001,109.23510730000001,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Mbak Kimun,-7.431096999999999,109.2564693,5,2,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Tanjlig,-7.4164092,109.2294025,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Deddy,-7.4301934,109.2559782,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,MIE AYAM 99 KEBONDALEM PURWOKERTO,-7.4235824,109.2437874,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Pak Marso,-7.423968,109.236043,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Mie Ayam Ma-Dyang,-7.4207155,109.2595639,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-04,Bakso Kota Cak Man,-7.4257816,109.2301284,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.24613750000002,6,1,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Kang Sururi,-7.4121075,109.1733545,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Tipar,-7.427217,109.2351073,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Pak Toro,-7.4223209,109.228104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,ceker mercon ngapak,-7.4190062,109.2443641,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Mbak Kimun,-7.431096999999999,109.2564693,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Tanjlig,-7.416409200000001,109.22940250000002,5,1,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,12,3,9,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Deddy,-7.4301934,109.2559782,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mi Ayam Pak Wanto Purwokerto,-7.429113799999998,109.2445805,7,0,7,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Bakmi Nyemek Bu TRIMO,-7.4332135,109.25849420000002,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,MIE AYAM 99 KEBONDALEM PURWOKERTO,-7.4235824,109.2437874,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,4,2,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Pak Marso,-7.423968,109.236043,5,1,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Ma-Dyang,-7.4207155,109.2595639,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-05,Bakso Kota Cak Man,-7.4257816,109.2301284,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-06,"Mie Ayam dan Bakso Pak Man ""Mixagrip""",-7.4339706,109.2400907,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam dan Bakso Tunggal Rasa,-7.417195600000001,109.2461375,5,2,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Tipar,-7.427217,109.2351073,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Bakso Daging Sapi Pak Giman Pasar Manis,-7.4189653,109.2269107,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Pak Toro,-7.4223209,109.228104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Mbak Kimun,-7.431097,109.25646930000002,7,3,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Tanjlig,-7.4164092,109.2294025,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,5,1,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Deddy,-7.4301934,109.2559782,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mi Ayam Pak Wanto Purwokerto,-7.429113799999999,109.2445805,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Pak Gimin,-7.41966,109.2412438,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.24451570000001,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Pak Marso,-7.4239679999999995,109.236043,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-06,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Tipar,-7.427217,109.2351073,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Pak Toro,-7.4223209,109.228104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Mbak Kimun,-7.431097,109.2564693,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Tanjlig,-7.4164092,109.2294025,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Anjatan Pak Kusman,-7.409269100000001,109.21759169999999,14,1,13,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Deddy,-7.4301934,109.2559782,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Bakmi Nyemek Bu TRIMO,-7.4332135,109.25849420000002,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Pak Gimin,-7.41966,109.2412438,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Dapoer Prambanan,-7.4259542,109.2371769,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.24202550000001,34,1,33,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Pak Marso,-7.423968,109.236043,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Ma-Dyang,-7.4207155,109.2595639,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-07,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Kang Sururi,-7.4121075,109.1733545,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Pak Toro,-7.4223209,109.228104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Mbak Kimun,-7.431097,109.2564693,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Tanjlig,-7.4164092,109.2294025,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Deddy,-7.4301934,109.2559782,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Bakmi Nyemek Andi,-7.4233206,109.2451137,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Pak Gimin,-7.41966,109.2412438,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Dapoer Prambanan,-7.4259542,109.2371769,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Jogja Pak Karso Purwokerto,-7.416812899999998,109.24202549999998,7,0,7,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Pak Marso,-7.423968,109.236043,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Ma-Dyang,-7.4207155,109.2595639,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-08,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-08,Bakso Kota Cak Man,-7.4257816,109.2301284,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,"Mie Ayam dan Bakso Pak Man ""Mixagrip""",-7.4339706,109.2400907,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.24613749999999,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Kang Sururi,-7.4121075,109.1733545,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Tipar,-7.427217,109.2351073,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Pak Toro,-7.4223209,109.22810399999999,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Mbak Kimun,-7.431097,109.2564693,6,3,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Tanjlig,-7.416409200000001,109.22940250000002,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Deddy,-7.4301934,109.2559782,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,MIE AYAM 99 KEBONDALEM PURWOKERTO,-7.4235824,109.2437874,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-09,Bakso Gendut Putro,-7.4275052,109.2525653,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Pak Gimin,-7.41966,109.2412438,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Dapoer Prambanan,-7.4259542,109.2371769,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Pak Kumis Asli Bumiayu,-7.400219300000001,109.24451569999998,6,2,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Pak Marso,-7.423968,109.236043,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Ma-Dyang,-7.4207155,109.2595639,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-09,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-09,Bakso Kota Cak Man,-7.4257816,109.2301284,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,"Mie Ayam dan Bakso Pak Man ""Mixagrip""",-7.4339706,109.2400907,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Kang Sururi,-7.4121075,109.1733545,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Tipar,-7.427217,109.2351073,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Kamandaka,-7.3513209,109.2366206,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Pak Toro,-7.4223209,109.228104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Mbak Kimun,-7.431096999999999,109.2564693,5,3,2,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Tanjlig,-7.4164092,109.2294025,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mi Ayam Pak Wanto Purwokerto,-7.429113799999999,109.24458050000001,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Bakmi Nyemek Bu TRIMO,-7.4332135,109.25849420000002,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Pak Gimin,-7.41966,109.2412438,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Dapoer Prambanan,-7.4259542,109.2371769,8,0,8,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Pak Marso,-7.423968,109.236043,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Ma-Dyang,-7.4207155,109.2595639,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-10,Bakso Kota Cak Man,-7.4257816,109.2301284,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,"Mie Ayam dan Bakso Pak Man ""Mixagrip""",-7.4339706,109.2400907,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Kang Sururi,-7.4121075,109.1733545,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Tipar,-7.427217000000001,109.23510730000001,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Mbak Kimun,-7.431097,109.25646930000002,7,4,3,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Tanjlig,-7.4164092,109.2294025,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Deddy,-7.4301934,109.2559782,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mi Ayam Pak Wanto Purwokerto,-7.429113799999999,109.24458050000001,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Bakmi Nyemek Bu TRIMO,-7.4332135,109.25849420000002,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,MIE AYAM 99 KEBONDALEM PURWOKERTO,-7.4235824,109.2437874,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-11,Bakso Gendut Putro,-7.4275052,109.2525653,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Pak Gimin,-7.41966,109.2412438,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Dapoer Prambanan,-7.4259542,109.2371769,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Pak Marso,-7.4239679999999995,109.236043,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Gajah Mungkur (Pasar Burung),-7.4308108,109.2434074,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Ma-Dyang,-7.4207155,109.2595639,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Mie Ayam Pak Kumis,-7.4120193,109.2451626,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-11,Bakso Kota Cak Man,-7.4257816,109.2301284,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2022-12,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.24613750000002,6,1,5,Positif,EDA/labeler all_platforms,,,
training_eda,2022-12,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2022-12,Mie Ayam Tipar,-7.427217,109.2351073,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2022-12,Mie Ayam Pak Toro,-7.4223209,109.22810399999999,3,0,3,Positif,EDA/labeler all_platforms,,,
